date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-06-12,sh.600000,9.0488835600,9.0488835600,8.9205912600,9.0232251000,8.9633553600,25514482,267574331.0000,2,0.090800,1,0.667900,0
2020-06-15,sh.600000,8.9034856200,8.9719081800,8.8521687000,8.8521687000,9.0232251000,25497883,265574307.0000,2,0.090700,1,-1.895700,0
2020-06-16,sh.600000,8.9291440800,8.9804610000,8.8949328000,8.9376969000,8.8521687000,17682742,184966297.0000,2,0.062900,1,0.966200,0
2020-06-17,sh.600000,8.9291440800,8.9890138200,8.9205912600,8.9548025400,8.9376969000,16148594,169024390.0000,2,0.057500,1,0.191400,0
2020-06-18,sh.600000,8.9120384400,9.0403307400,8.8863799800,8.9804610000,8.9548025400,20856551,218713603.0000,2,0.074200,1,0.286500,0
2020-06-19,sh.600000,9.0317779200,9.1344117600,8.9804610000,9.0745420200,8.9804610000,39814479,422462428.0000,2,0.141700,1,1.047600,0
2020-06-22,sh.600000,9.0403307400,9.1173061200,9.0061194600,9.0232251000,9.0745420200,24611903,260728901.0000,2,0.087600,1,-0.565500,0
2020-06-23,sh.600000,8.9890138200,9.0403307400,8.9548025400,8.9633553600,9.0232251000,19602212,206109220.0000,2,0.069700,1,-0.663500,0
2020-06-24,sh.600000,9.0146722800,9.0745420200,8.9804610000,9.0659892000,8.9633553600,22873884,241489165.0000,2,0.081400,1,1.145000,0
2020-06-29,sh.600000,9.0916476600,9.1771758600,8.9719081800,9.0403307400,9.0659892000,27875619,295223647.0000,2,0.099200,1,-0.283000,0
2020-06-30,sh.600000,9.0574363800,9.1002004800,9.0146722800,9.0488835600,9.0403307400,22886764,242601910.0000,2,0.081400,1,0.094600,0
2020-07-01,sh.600000,9.0574363800,9.2028343200,9.0232251000,9.1857286800,9.0488835600,36690710,390832225.0000,2,0.130600,1,1.512300,0
2020-07-02,sh.600000,9.1771758600,9.4508661000,9.1515174000,9.4508661000,9.1857286800,60951268,663308323.0000,2,0.216900,1,2.886400,0
2020-07-03,sh.600000,9.4765245600,9.6304753200,9.4252076400,9.5706055800,9.4508661000,82238477,916157920.0000,2,0.292600,1,1.267000,0
2020-07-06,sh.600000,9.6646866000,10.5285214200,9.6561337800,10.4344404000,9.5706055800,149558001,1776417981.0000,2,0.532200,1,9.025900,0
2020-07-07,sh.600000,10.6482609000,10.8535285800,10.3489122000,10.3574650200,10.4344404000,131469759,1621839646.0000,2,0.467800,1,-0.737700,0
2020-07-08,sh.600000,10.4087819400,10.6397080800,10.2890424600,10.3831234800,10.3574650200,104879230,1282339816.0000,2,0.373200,1,0.247700,0
2020-07-09,sh.600000,10.4857573200,10.4857573200,10.2120670800,10.2548311800,10.3831234800,91311738,1101713242.0000,2,0.324900,1,-1.235600,0
2020-07-10,sh.600000,10.2462783600,10.3403593800,9.8785071000,9.9212712000,10.2548311800,78611864,925839420.0000,2,0.279700,1,-3.252700,0
2020-07-13,sh.600000,9.9212712000,10.1350917000,9.8870599200,9.9725881200,9.9212712000,96564333,1128297577.0000,2,0.343600,1,0.517200,0
2020-07-14,sh.600000,9.9298240200,9.9982465800,9.6903450600,9.7331091600,9.9725881200,79944260,919482272.0000,2,0.284500,1,-2.401400,0
2020-07-15,sh.600000,9.8100845400,9.8100845400,9.5278414800,9.5620527600,9.7331091600,92438310,1042128861.0000,2,0.328900,1,-1.757500,0
2020-07-16,sh.600000,9.6219225000,9.8186373600,9.5791584000,9.5791584000,9.5620527600,96614162,1094090004.0000,2,0.343800,1,0.178900,0
2020-07-17,sh.600000,9.7245563400,9.7416619800,9.5534999400,9.6390281400,9.5791584000,68639480,771657319.0000,2,0.244200,1,0.625000,0
2020-07-20,sh.600000,9.6817922400,9.8956127400,9.6390281400,9.8528486400,9.6390281400,78766518,901216619.0000,2,0.280300,1,2.218300,0
2020-07-21,sh.600000,9.9127183800,9.9298240200,9.7502148000,9.8699542800,9.8528486400,55004587,632576750.4800,2,0.195700,1,0.173600,0
2020-07-22,sh.600000,9.8785071000,10.0495635000,9.8357430000,9.9383768400,9.8699542800,98687637,1147395851.0800,2,0.351200,1,0.693200,0
2020-07-23,sh.600000,9.9113205100,9.9113205100,9.5686178900,9.7760431600,9.9383759800,86806896,937319747.4400,2,0.308900,1,-1.633400,0
2020-07-24,sh.600000,9.7219322200,9.7399692000,9.3792296000,9.3972665800,9.7760431600,72886391,769923511.0200,2,0.259300,1,-3.874500,0
2020-07-27,sh.600000,9.5145069500,9.5145069500,9.3070816800,9.3521741300,9.3972665800,44655910,465608566.0200,2,0.158900,1,-0.479800,0
2020-07-28,sh.600000,9.4333405400,9.5054884600,9.3341371500,9.3702111100,9.3521741300,32599274,339999710.6400,2,0.116000,1,0.192900,0
2020-07-29,sh.600000,9.3341371500,9.5054884600,9.3070816800,9.4784329900,9.3702111100,45256602,474093212.7100,2,0.161000,1,1.155000,0
2020-07-30,sh.600000,9.4784329900,9.4964699700,9.3792296000,9.3792296000,9.4784329900,40443481,422561053.5800,2,0.143900,1,-1.046600,0
2020-07-31,sh.600000,9.3882480900,9.4874514800,9.2980631900,9.3431556400,9.3792296000,65368427,679850126.0200,2,0.232600,1,-0.384600,0
2020-08-03,sh.600000,9.3792296000,9.4513775200,9.3521741300,9.3882480900,9.3431556400,56272005,586201746.4000,2,0.200200,1,0.482600,0
2020-08-04,sh.600000,9.4333405400,9.6678212800,9.4062850700,9.6137103400,9.3882480900,88522454,937235108.7800,2,0.315000,1,2.401500,0
2020-08-05,sh.600000,9.5956733600,9.5956733600,9.4243220500,9.4784329900,9.6137103400,46011280,483338972.0200,2,0.163700,1,-1.407100,0
2020-08-06,sh.600000,9.5325439300,9.5866548700,9.3882480900,9.4964699700,9.4784329900,42484232,445698833.1400,2,0.151200,1,0.190300,0
2020-08-07,sh.600000,9.4784329900,9.4964699700,9.3431556400,9.4062850700,9.4964699700,44271966,461730420.8800,2,0.157500,1,-0.949700,0
2020-08-10,sh.600000,9.3972665800,9.5325439300,9.3702111100,9.4874514800,9.4062850700,48973967,514604347.7700,2,0.174300,1,0.862900,0
2020-08-11,sh.600000,9.5415624200,9.6317473200,9.4243220500,9.4423590300,9.4874514800,63673224,676102351.1700,2,0.226600,1,-0.475300,0
2020-08-12,sh.600000,9.4603960100,9.5595994000,9.4333405400,9.5235254400,9.4423590300,43268629,455458282.1200,2,0.154000,1,0.859600,0
2020-08-13,sh.600000,9.5595994000,9.5686178900,9.4694145000,9.4784329900,9.5235254400,25798477,271625415.1200,2,0.091800,1,-0.473500,0
2020-08-14,sh.600000,9.4964699700,9.5595994000,9.4513775200,9.5505809100,9.4784329900,37584530,396506222.6300,2,0.133700,1,0.761200,0
2020-08-17,sh.600000,9.5505809100,9.9023020200,9.5325439300,9.7760431600,9.5505809100,98742699,1066482968.3100,2,0.351300,1,2.360700,0
2020-08-18,sh.600000,9.7850616500,9.7850616500,9.5866548700,9.6407658100,9.7760431600,54091961,580056196.3200,2,0.192500,1,-1.383800,0
2020-08-19,sh.600000,9.6407658100,9.6858582600,9.5325439300,9.5415624200,9.6407658100,43448106,462151805.4300,2,0.154600,1,-1.029000,0
2020-08-20,sh.600000,9.5235254400,9.5325439300,9.4062850700,9.4423590300,9.5415624200,53539028,559975457.1000,2,0.190500,1,-1.039700,0
2020-08-21,sh.600000,9.5235254400,9.5235254400,9.4243220500,9.4694145000,9.4423590300,31451520,329790600.6200,2,0.111900,1,0.286500,0
2020-08-24,sh.600000,9.5325439300,9.5325439300,9.4153035600,9.4333405400,9.4694145000,38982822,408922474.8500,2,0.138700,1,-0.381000,0
2020-08-25,sh.600000,9.4513775200,9.4784329900,9.3882480900,9.4243220500,9.4333405400,37897250,396122405.2800,2,0.134800,1,-0.095600,0
2020-08-26,sh.600000,9.4153035600,9.4243220500,9.3341371500,9.3521741300,9.4243220500,39278732,408174291.9000,2,0.139800,1,-0.765600,0
2020-08-27,sh.600000,9.3611926200,9.3792296000,9.3070816800,9.3341371500,9.3521741300,30462492,315213297.1200,2,0.108400,1,-0.192900,0
2020-08-28,sh.600000,9.3341371500,9.4333405400,9.2980631900,9.4333405400,9.3341371500,53131203,552429110.6800,2,0.189100,1,1.062800,0
2020-08-31,sh.600000,9.4333405400,9.4784329900,9.3070816800,9.3431556400,9.4333405400,80037356,835524366.2700,2,0.284800,1,-0.956000,0
2020-09-01,sh.600000,9.2980631900,9.3431556400,9.2529707400,9.2800262100,9.3431556400,53931233,555922098.7400,2,0.191900,1,-0.675700,0
2020-09-02,sh.600000,9.2710077200,9.2800262100,9.1267118800,9.1808228200,9.2800262100,56787081,578763478.8800,2,0.202100,1,-1.069000,0
2020-09-03,sh.600000,9.1898413100,9.2259152700,9.1176933900,9.1267118800,9.1808228200,40832020,414701608.0100,2,0.145300,1,-0.589400,0
2020-09-04,sh.600000,9.0816194300,9.1537673500,9.0275084900,9.0816194300,9.1267118800,38443982,387141417.9400,2,0.131000,1,-0.494100,0
2020-09-07,sh.600000,9.0816194300,9.1627858400,9.0275084900,9.0275084900,9.0816194300,58564585,589509231.0200,2,0.199500,1,-0.595800,0
2020-09-08,sh.600000,9.0816194300,9.0996564100,9.0275084900,9.0635824500,9.0275084900,52972540,532346432.8700,2,0.180500,1,0.399600,0
2020-09-09,sh.600000,9.0275084900,9.0906379200,9.0184900000,9.0275084900,9.0635824500,49418500,496009217.1600,2,0.168400,1,-0.398000,0
2020-09-10,sh.600000,9.0726009400,9.0726009400,8.9643790600,8.9824160400,9.0275084900,54169916,540727380.9400,2,0.184600,1,-0.499500,0
2020-09-11,sh.600000,8.9733975500,8.9824160400,8.8832126500,8.9463420800,8.9824160400,49947642,494619679.9000,2,0.170200,1,-0.401600,0
2020-09-14,sh.600000,8.9733975500,8.9733975500,8.8922311400,8.9283051000,8.9463420800,38851230,384257705.8000,2,0.132400,1,-0.201600,0
2020-09-15,sh.600000,8.9373235900,8.9463420800,8.8832126500,8.8922311400,8.9283051000,46601549,459933677.8500,2,0.158800,1,-0.404000,0
2020-09-16,sh.600000,8.9012496300,8.9283051000,8.8381202000,8.8922311400,8.8922311400,51470657,507227129.4500,2,0.175400,1,0.000000,0
2020-09-17,sh.600000,8.9012496300,8.9192866100,8.8381202000,8.8651756700,8.8922311400,43171675,424496711.8200,2,0.147100,1,-0.304300,0
2020-09-18,sh.600000,8.8741941600,8.9643790600,8.8381202000,8.9643790600,8.8651756700,95230581,941630507.9200,2,0.324400,1,1.119000,0
2020-09-21,sh.600000,8.9643790600,8.9914345300,8.8651756700,8.8741941600,8.9643790600,55998716,553037614.4800,2,0.190800,1,-1.006000,0
2020-09-22,sh.600000,8.8471386900,8.8741941600,8.7389168100,8.7479353000,8.8741941600,65952098,643194146.4000,2,0.224700,1,-1.422800,0
2020-09-23,sh.600000,8.7569537900,8.7659722800,8.6757873800,8.6848058700,8.7479353000,41909587,404393340.1600,2,0.142800,1,-0.721600,0
2020-09-24,sh.600000,8.6667688900,8.6757873800,8.5314915400,8.5675655000,8.6848058700,53858739,512493256.0400,2,0.183500,1,-1.349900,0
2020-09-25,sh.600000,8.5675655000,8.5946209700,8.5314915400,8.5405100300,8.5675655000,29487505,279750442.3200,2,0.100500,1,-0.315800,0
2020-09-28,sh.600000,8.5585470100,8.5946209700,8.5314915400,8.5314915400,8.5405100300,26257827,249063489.4100,2,0.089500,1,-0.105600,0
2020-09-29,sh.600000,8.5675655000,8.5856024800,8.5044360700,8.5044360700,8.5314915400,32988266,312583584.9800,2,0.112400,1,-0.317100,0
2020-09-30,sh.600000,8.5224730500,8.5585470100,8.4322881500,8.4683621100,8.5044360700,39006807,367745388.5700,2,0.132900,1,-0.424200,0
2020-10-09,sh.600000,8.5134545600,8.5495285200,8.4773806000,8.4954175800,8.4683621100,39772687,375559366.0100,2,0.135500,1,0.319500,0
2020-10-12,sh.600000,8.5224730500,8.6848058700,8.4954175800,8.6487319100,8.4954175800,66671637,637356691.4000,2,0.227100,1,1.804700,0
2020-10-13,sh.600000,8.6397134200,8.6487319100,8.5856024800,8.6036394600,8.6487319100,28059097,267595710.6100,2,0.095600,1,-0.521400,0
2020-10-14,sh.600000,8.6036394600,8.6216764400,8.5675655000,8.5946209700,8.6036394600,42969217,409511681.6600,2,0.146400,1,-0.104800,0
2020-10-15,sh.600000,8.6036394600,8.7659722800,8.5946209700,8.6757873800,8.5946209700,66146732,637856656.3500,2,0.225400,1,0.944400,0
2020-10-16,sh.600000,8.6667688900,8.8110647300,8.6577504000,8.7659722800,8.6757873800,74850236,726361115.9100,2,0.255000,1,1.039500,0
2020-10-19,sh.600000,8.7749907700,8.9553605700,8.6938243600,8.7028428500,8.7659722800,84532385,826077895.1900,2,0.288000,1,-0.720200,0
2020-10-20,sh.600000,8.6848058700,8.7028428500,8.5765839900,8.6397134200,8.7028428500,46687029,446894604.2400,2,0.159100,1,-0.725400,0
